,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
13,2014-04-01 02:11:00,40.6463,-73.7896,B02512,4,Tuesday,1,2,11,2014-04-01,02:15:00,0.0371059503271909,-0.9804609904522397,0.19318228348306038,4,0
14,2014-04-01 02:25:00,40.7564,-73.9167,B02512,4,Tuesday,1,2,25,2014-04-01,02:30:00,-0.08883747735109024,-0.9924804663924299,0.08420466998545405,3,1
15,2014-04-01 02:31:00,40.7666,-73.9531,B02512,4,Tuesday,1,2,31,2014-04-01,02:30:00,-0.12499809848244946,-0.9893907436885943,0.07403669143811197,3,1
16,2014-04-01 02:43:00,40.758,-73.9761,B02512,4,Tuesday,1,2,43,2014-04-01,02:45:00,-0.14761924348977593,-0.9855882032169491,0.08261024531553077,0,1
9173,2014-04-08 02:04:00,40.7422,-74.0043,B02512,4,Tuesday,8,2,4,2014-04-08,02:00:00,-0.17509891774872183,-0.9796267535037375,0.09834527351608528,0,1
9174,2014-04-08 02:15:00,40.7672,-73.9842,B02512,4,Tuesday,8,2,15,2014-04-08,02:15:00,-0.15570965347165366,-0.9850691936412067,0.07343832483656146,0,1
9175,2014-04-08 02:23:00,40.7623,-73.9741,B02512,4,Tuesday,8,2,23,2014-04-08,02:30:00,-0.14569834152920305,-0.9862237647448714,0.0783241924828616,0,1
9176,2014-04-08 02:30:00,40.7607,-73.9823,B02512,4,Tuesday,8,2,30,2014-04-08,02:30:00,-0.15376085964504407,-0.9848708155428797,0.07991917625401418,0,1
9177,2014-04-08 02:46:00,40.726,-73.9405,B02512,4,Tuesday,8,2,46,2014-04-08,02:45:00,-0.11209039003894403,-0.9870847101718054,0.11445313191852963,2,1
9178,2014-04-08 02:48:00,40.7553,-73.9853,B02512,4,Tuesday,8,2,48,2014-04-08,02:45:00,-0.15664464175831547,-0.9839645546031259,0.08530071214873194,0,1
16721,2014-04-15 02:35:00,40.7688,-73.8672,B02512,4,Tuesday,15,2,35,2014-04-15,02:30:00,-0.039659409663482574,-0.996627201596325,0.07184255189943085,3,-1
31874,2014-04-29 02:21:00,40.6931,-73.9197,B02512,4,Tuesday,29,2,21,2014-04-29,02:15:00,-0.09113982860920572,-0.9849183778408078,0.14706910155609304,2,1
31875,2014-04-29 02:42:00,40.7682,-73.8223,B02512,4,Tuesday,29,2,42,2014-04-29,02:45:00,0.005113865842954867,-0.9973595898962141,0.07244098852304491,4,-1
31876,2014-04-29 02:56:00,40.727,-73.9897,B02512,4,Tuesday,29,2,56,2014-04-29,03:00:00,-0.16051814034071404,-0.9804900995439906,0.11345964620857234,0,1
35589,2014-04-01 02:05:00,40.6465,-73.7898,B02598,4,Tuesday,1,2,5,2014-04-01,02:00:00,0.03691131009489037,-0.9805069815322368,0.19298604704387473,4,0
35590,2014-04-01 02:12:00,40.7609,-73.9847,B02598,4,Tuesday,1,2,12,2014-04-01,02:15:00,-0.1561266048493478,-0.9845147202821432,0.07971981438757164,0,1
35591,2014-04-01 02:14:00,40.7342,-74.0036,B02598,4,Tuesday,1,2,14,2014-04-01,02:15:00,-0.17426966635517624,-0.9789431547428615,0.10630326039472839,0,1
