,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
7730,2014-04-06 21:00:00,40.7543,-74.0251,B02512,4,Sunday,6,21,0,2014-04-06,21:00:00,-0.1956551937091841,-0.9768683988759631,0.08629702458447795,2,0
7731,2014-04-06 21:00:00,40.7543,-74.0251,B02512,4,Sunday,6,21,0,2014-04-06,21:00:00,-0.1956551937091841,-0.9768683988759631,0.08629702458447795,2,0
7732,2014-04-06 21:00:00,40.6878,-74.1826,B02512,4,Sunday,6,21,0,2014-04-06,21:00:00,-0.34369496376765757,-0.926647519029311,0.15230938039914504,3,1
7733,2014-04-06 21:03:00,40.7628,-73.9894,B02512,4,Sunday,6,21,3,2014-04-06,21:00:00,-0.16077621889317087,-0.9839177633017218,0.0778257187422794,2,0
7734,2014-04-06 21:04:00,40.7321,-74.0037,B02512,4,Sunday,6,21,4,2014-04-06,21:00:00,-0.17432802826639143,-0.9787037869072939,0.10839112534739509,2,0
7735,2014-04-06 21:05:00,40.7684,-73.8623,B02512,4,Sunday,6,21,5,2014-04-06,21:00:00,-0.03477447509271125,-0.9967807681474441,0.07224151253550767,0,0
7736,2014-04-06 21:06:00,40.7123,-73.9514,B02512,4,Sunday,6,21,6,2014-04-06,21:00:00,-0.12263732720914554,-0.9841558754350758,0.128051937984619,2,0
7737,2014-04-06 21:08:00,40.7091,-73.9685,B02512,4,Sunday,6,21,8,2014-04-06,21:15:00,-0.13938931364950188,-0.9815042721482737,0.1312249328253132,2,0
7738,2014-04-06 21:09:00,40.7442,-73.9876,B02512,4,Sunday,6,21,9,2014-04-06,21:15:00,-0.1587465477387124,-0.982606376539156,0.09635477344496803,2,0
7739,2014-04-06 21:11:00,40.7581,-73.9879,B02512,4,Sunday,6,21,11,2014-04-06,21:15:00,-0.1592399564548629,-0.9837858706797519,0.08251058670944038,2,0
7740,2014-04-06 21:12:00,40.7302,-73.984,B02512,4,Sunday,6,21,12,2014-04-06,21:15:00,-0.15498259108735368,-0.9817427242632977,0.11027973438455844,2,0
7741,2014-04-06 21:12:00,40.7698,-73.8645,B02512,4,Sunday,6,21,12,2014-04-06,21:15:00,-0.03697101922859165,-0.9968019439791673,0.0708451001590939,0,0
7742,2014-04-06 21:15:00,40.7634,-73.9853,B02512,4,Sunday,6,21,15,2014-04-06,21:15:00,-0.15674812917615805,-0.9846146116357923,0.07722752458205663,2,0
7743,2014-04-06 21:27:00,40.778,-73.9562,B02512,4,Sunday,6,21,27,2014-04-06,21:30:00,-0.12816466669616083,-0.9897712436547953,0.06266341392472671,0,0
