,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
1024,2014-04-02 02:15:00,40.7768,-73.9536,B02512,4,Wednesday,2,2,15,2014-04-02,02:15:00,-0.12558127820573234,-0.9900258147861513,0.06386101018016842,0,0
1025,2014-04-02 02:19:00,40.7473,-73.9768,B02512,4,Wednesday,2,2,19,2014-04-02,02:15:00,-0.1481690871927223,-0.9845541446898138,0.09326873953573435,4,0
1026,2014-04-02 02:33:00,40.7383,-73.9839,B02512,4,Wednesday,2,2,33,2014-04-02,02:30:00,-0.15501853557216055,-0.9826083544836112,0.10222560994228705,4,0
10201,2014-04-09 02:05:00,40.7439,-74.0064,B02512,4,Wednesday,9,2,5,2014-04-09,02:00:00,-0.17718525273091348,-0.979419987369946,0.09665337322068601,4,0
10202,2014-04-09 02:06:00,40.7602,-73.9819,B02512,4,Wednesday,9,2,6,2014-04-09,02:00:00,-0.15336073171396192,-0.9848926341989448,0.08041756691682442,4,0
10203,2014-04-09 02:42:00,40.7586,-73.9782,B02512,4,Wednesday,9,2,42,2014-04-09,02:45:00,-0.14969606968760252,-0.9853248562948134,0.0820122813223112,4,0
10204,2014-04-09 02:45:00,40.7599,-73.9882,B02512,4,Wednesday,9,2,45,2014-04-09,02:45:00,-0.15955860165499888,-0.98388306442722,0.08071659167237111,4,0
10205,2014-04-09 02:52:00,40.7397,-74.0006,B02512,4,Wednesday,9,2,52,2014-04-09,02:45:00,-0.17143020837966555,-0.9800226635792442,0.10083284448010019,4,0
10206,2014-04-09 02:58:00,40.6262,-74.0233,B02512,4,Wednesday,9,2,58,2014-04-09,03:00:00,-0.1901622010279136,-0.9583984295705374,0.21286330707039883,1,-1
18112,2014-04-16 02:21:00,40.7767,-73.9468,B02512,4,Wednesday,16,2,21,2014-04-16,02:15:00,-0.11884549000897704,-0.9908505259793201,0.06396080574094491,0,0
24638,2014-04-23 02:07:00,40.7232,-74.0062,B02512,4,Wednesday,23,2,7,2014-04-23,02:00:00,-0.176595700157323,-0.9772768708585914,0.1172342798450389,4,0
24639,2014-04-23 02:26:00,40.7522,-73.9752,B02512,4,Wednesday,23,2,26,2014-04-23,02:30:00,-0.14665914051664294,-0.9852301667260173,0.0883889986137633,4,0
33367,2014-04-30 02:01:00,40.7213,-73.9937,B02512,4,Wednesday,30,2,1,2014-04-30,02:00:00,-0.16432909837296683,-0.9791864700182356,0.11912096524606781,4,0
33368,2014-04-30 02:08:00,40.6966,-73.9185,B02512,4,Wednesday,30,2,8,2014-04-30,02:15:00,-0.09000412425471903,-0.9855336107746286,0.1436062660564086,1,0
33369,2014-04-30 02:17:00,40.7279,-73.9761,B02512,4,Wednesday,30,2,17,2014-04-30,02:15:00,-0.1471841075969956,-0.9826829938920533,0.11256541203330114,4,0
33370,2014-04-30 02:34:00,40.7692,-73.983,B02512,4,Wednesday,30,2,34,2014-04-30,02:30:00,-0.15454990746931943,-0.9853984681391991,0.07144357976854589,4,0
39334,2014-04-02 02:01:00,40.758,-73.972,B02598,4,Wednesday,2,2,1,2014-04-02,02:00:00,-0.1435771024398528,-0.9861851565623384,0.08261024531553077,4,0
39335,2014-04-02 02:08:00,40.7768,-73.9554,B02598,4,Wednesday,2,2,8,2014-04-02,02:15:00,-0.12736312026842958,-0.9897981647660586,0.06386101018016842,0,0
39336,2014-04-02 02:12:00,40.7091,-74.0078,B02598,4,Wednesday,2,2,12,2014-04-02,02:15:00,-0.1778448741657306,-0.9752698179160306,0.1312249328253132,4,0
39337,2014-04-02 02:23:00,40.6747,-73.9546,B02598,4,Wednesday,2,2,23,2014-04-02,02:30:00,-0.12508657576725365,-0.9782883347125518,0.16524310190796243,1,0
39338,2014-04-02 02:24:00,40.7148,-73.9558,B02598,4,Wednesday,2,2,24,2014-04-02,02:30:00,-0.1270069982816647,-0.9839211678927391,0.12557212174710394,1,0
39339,2014-04-02 02:30:00,40.7135,-73.9588,B02598,4,Wednesday,2,2,30,2014-04-02,02:30:00,-0.1299366918891242,-0.9833730516956739,0.12686172511694913,1,0
39340,2014-04-02 02:36:00,40.7421,-74.0041,B02598,4,Wednesday,2,2,36,2014-04-02,02:30:00,-0.17490125955560454,-0.9796520673537072,0.09844478825956443,4,0
39341,2014-04-02 02:38:00,40.7111,-74.0061,B02598,4,Wednesday,2,2,38,2014-04-02,02:45:00,-0.1762329503929915,-0.9758270652641154,0.12924196645751324,4,0
39342,2014-04-02 02:43:00,40.721,-73.9569,B02598,4,Wednesday,2,2,43,2014-04-02,02:45:00,-0.1281872911668984,-0.9845339826050343,0.11941882380580861,1,0
39343,2014-04-02 02:47:00,40.7438,-73.9997,B02598,4,Wednesday,2,2,47,2014-04-02,02:45:00,-0.17061755330033776,-0.980575609510774,0.0967529045475136,4,0
39344,2014-04-02 02:48:00,40.7396,-74.0054,B02598,4,Wednesday,2,2,48,2014-04-02,02:45:00,-0.17613053825796005,-0.9791785829882697,0.10093233431386381,4,0
39345,2014-04-02 02:50:00,40.7313,-73.9823,B02598,4,Wednesday,2,2,50,2014-04-02,02:45:00,-0.1533320247831978,-0.982124037584596,0.1091863772382611,4,0
39346,2014-04-02 02:51:00,40.6732,-73.9565,B02598,4,Wednesday,2,2,51,2014-04-02,02:45:00,-0.12691305011447324,-0.9778020015024963,0.166722294754941,1,0
39347,2014-04-02 02:53:00,40.684,-73.9503,B02598,4,Wednesday,2,2,53,2014-04-02,03:00:00,-0.1210619134700683,-0.9802999851103134,0.15606393657628,1,0
39348,2014-04-02 02:54:00,40.7116,-74.0156,B02598,4,Wednesday,2,2,54,2014-04-02,03:00:00,-0.18550728069898634,-0.9741722020616171,0.12874614377948235,4,0
39349,2014-04-02 02:58:00,40.7508,-74.0036,B02598,4,Wednesday,2,2,58,2014-04-02,03:00:00,-0.17455491645365273,-0.9805455198425007,0.0897834319830692,4,0
75972,2014-04-09 02:09:00,40.7423,-73.8511,B02598,4,Wednesday,9,2,9,2014-04-09,02:15:00,-0.023555916501151773,-0.994883354908618,0.09824575778914632,3,0
75973,2014-04-09 02:09:00,40.695,-73.9653,B02598,4,Wednesday,9,2,9,2014-04-09,02:15:00,-0.135979962211547,-0.9800150303536639,0.1451894974089163,1,0
75974,2014-04-09 02:10:00,40.7421,-74.0039,B02598,4,Wednesday,9,2,10,2014-04-09,02:15:00,-0.17470532564542224,-0.9796870280123425,0.09844478825956443,4,0
75975,2014-04-09 02:16:00,40.757,-73.972,B02598,4,Wednesday,9,2,16,2014-04-09,02:15:00,-0.14356512903309077,-0.9861029150640666,0.08360678577640966,4,0
