,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
21,2014-04-01 04:11:00,40.753,-74.0042,B02512,4,Tuesday,1,4,11,2014-04-01,04:15:00,-0.17517752362966532,-0.9806326829931687,0.08759210158797223,3,0
22,2014-04-01 04:15:00,40.6561,-73.9531,B02512,4,Tuesday,1,4,15,2014-04-01,04:15:00,-0.12321240065073955,-0.9752565054308288,0.18355776458850648,3,0
23,2014-04-01 04:19:00,40.725,-73.9844,B02512,4,Tuesday,1,4,19,2014-04-01,04:15:00,-0.15528352803668788,-0.9811009789135161,0.11544650317536452,3,0
24,2014-04-01 04:20:00,40.695,-74.1783,B02512,4,Tuesday,1,4,20,2014-04-01,04:15:00,-0.34007533580946314,-0.9291225838479158,0.1451894974089163,0,1
25,2014-04-01 04:26:00,40.9859,-74.1578,B02512,4,Tuesday,1,4,26,2014-04-01,04:30:00,-0.32098213248079377,-0.9359681977221709,-0.14468587865024485,0,-1
26,2014-04-01 04:27:00,40.6879,-74.1814,B02512,4,Tuesday,1,4,27,2014-04-01,04:30:00,-0.34258801729099636,-0.9270735677324007,0.1522105463512361,0,1
27,2014-04-01 04:38:00,40.6878,-74.1816,B02512,4,Tuesday,1,4,38,2014-04-01,04:45:00,-0.34276814455561067,-0.926990750612072,0.15230938039914504,0,1
28,2014-04-01 04:47:00,40.7234,-73.9974,B02512,4,Tuesday,1,4,47,2014-04-01,04:45:00,-0.16799289975187082,-0.9788161424428857,0.11703565664440162,3,0
29,2014-04-01 04:49:00,40.7336,-73.99,B02512,4,Tuesday,1,4,49,2014-04-01,04:45:00,-0.1609299810973498,-0.9811595003240264,0.10689984147749465,3,0
9185,2014-04-08 04:10:00,40.7277,-73.9883,B02512,4,Tuesday,8,4,10,2014-04-08,04:15:00,-0.15915798009811052,-0.9807920199547744,0.11276413864399788,3,0
9186,2014-04-08 04:10:00,40.7672,-73.9664,B02512,4,Tuesday,8,4,10,2014-04-08,04:15:00,-0.13815168086248447,-0.9876846285733467,0.07343832483656146,1,0
9187,2014-04-08 04:12:00,40.7925,-73.966,B02512,4,Tuesday,8,4,12,2014-04-08,04:15:00,-0.13796912595668848,-0.9892636888341626,0.04818583025094073,1,0
9188,2014-04-08 04:29:00,40.6408,-73.7323,B02512,4,Tuesday,8,4,29,2014-04-08,04:30:00,0.09309239947701148,-0.9756543878389703,0.1985757302647447,2,-1
9189,2014-04-08 04:35:00,40.6951,-74.1784,B02512,4,Tuesday,8,4,35,2014-04-08,04:30:00,-0.34017323644570435,-0.9291022008797596,0.14509055629654824,0,1
9190,2014-04-08 04:43:00,40.7508,-73.9734,B02512,4,Tuesday,8,4,43,2014-04-08,04:45:00,-0.14486734835942952,-0.9853691626596852,0.0897834319830692,1,0
9191,2014-04-08 04:48:00,40.7346,-73.9884,B02512,4,Tuesday,8,4,48,2014-04-08,04:45:00,-0.15937697462354336,-0.9815207593996628,0.10590551839897484,3,0
9192,2014-04-08 04:50:00,40.7795,-73.9572,B02512,4,Tuesday,8,4,50,2014-04-08,04:45:00,-0.12916639217557524,-0.989734675489255,0.06116629191412984,1,0
9193,2014-04-08 04:51:00,40.7419,-74.0035,B02512,4,Tuesday,8,4,51,2014-04-08,04:45:00,-0.1743099845796115,-0.9797374276198186,0.09864381479219102,3,0
9194,2014-04-08 04:55:00,40.6594,-74.3423,B02512,4,Tuesday,8,4,55,2014-04-08,05:00:00,-0.4843528370157605,-0.856089719857834,0.18031284155189703,0,-1
16728,2014-04-15 04:13:00,40.7679,-73.968,B02512,4,Tuesday,15,4,13,2014-04-15,04:15:00,-0.1397389671422117,-0.9875129795564319,0.07274019706878679,1,0
16729,2014-04-15 04:15:00,40.7564,-73.9975,B02512,4,Tuesday,15,4,15,2014-04-15,04:15:00,-0.16865283339007048,-0.9820721945672537,0.08420466998545405,1,0
16730,2014-04-15 04:19:00,40.6299,-73.9007,B02512,4,Tuesday,15,4,19,2014-04-15,04:15:00,-0.07158649965157447,-0.9752390529891402,0.20924665491347852,2,0
16731,2014-04-15 04:30:00,40.7828,-73.9721,B02512,4,Tuesday,15,4,30,2014-04-15,04:30:00,-0.14392687198429782,-0.9878946656871523,0.057872143797211714,1,0
16732,2014-04-15 04:33:00,40.7449,-73.984,B02512,4,Tuesday,15,4,33,2014-04-15,04:30:00,-0.15521862318962348,-0.9832378779929531,0.09565800695724393,3,0
16733,2014-04-15 04:40:00,40.6887,-74.1793,B02512,4,Tuesday,15,4,40,2014-04-15,04:45:00,-0.340682268074524,-0.9279049684942591,0.15141981925516348,0,1
16734,2014-04-15 04:41:00,40.6947,-74.1778,B02512,4,Tuesday,15,4,41,2014-04-15,04:45:00,-0.33959576595116375,-0.9292515530036773,0.14548631203070708,0,1
16735,2014-04-15 04:51:00,40.6798,-74.0043,B02512,4,Tuesday,15,4,51,2014-04-15,04:45:00,-0.173679060588401,-0.9716830718506035,0.1602110851099428,3,0
23676,2014-04-22 04:11:00,40.7639,-73.994,B02512,4,Tuesday,22,4,11,2014-04-22,04:15:00,-0.16531461776994494,-0.9832516140093243,0.07672900820182611,1,0
23677,2014-04-22 04:17:00,40.7662,-73.9915,B02512,4,Tuesday,22,4,17,2014-04-22,04:15:00,-0.16288436917368188,-0.9838333322066781,0.07443558771176637,1,0
23678,2014-04-22 04:37:00,40.7528,-74.0239,B02512,4,Tuesday,22,4,37,2014-04-22,04:30:00,-0.19445732305668698,-0.9769744273469132,0.08779133111986885,3,0
23679,2014-04-22 04:42:00,40.7702,-73.9644,B02512,4,Tuesday,22,4,42,2014-04-22,04:45:00,-0.1362055066330925,-0.9881727617264761,0.07044609957046595,1,0
23680,2014-04-22 04:45:00,40.7225,-73.9951,B02512,4,Tuesday,22,4,45,2014-04-22,04:45:00,-0.16572353447455515,-0.9790956853447179,0.11792942406633797,3,0
23681,2014-04-22 04:48:00,40.7364,-74.0404,B02512,4,Tuesday,22,4,48,2014-04-22,04:45:00,-0.21021757872628322,-0.9720949225086186,0.10411547064400069,3,0
23682,2014-04-22 04:48:00,40.7364,-74.0404,B02512,4,Tuesday,22,4,48,2014-04-22,04:45:00,-0.21021757872628322,-0.9720949225086186,0.10411547064400069,3,0
23683,2014-04-22 04:58:00,40.6467,-73.7898,B02512,4,Tuesday,22,4,58,2014-04-22,05:00:00,0.03691276132504606,-0.9805455318111571,0.19278980288525419,2,0
31884,2014-04-29 04:18:00,40.7357,-73.9928,B02512,4,Tuesday,29,4,18,2014-04-29,04:15:00,-0.16371318779585645,-0.980924315178903,0.10481164073002057,3,0
31885,2014-04-29 04:20:00,40.7539,-73.9846,B02512,4,Tuesday,29,4,20,2014-04-29,04:15:00,-0.15593698288777502,-0.9839550514299742,0.08669552545140209,1,0
31886,2014-04-29 04:23:00,40.7531,-73.6432,B02512,4,Tuesday,29,4,23,2014-04-29,04:30:00,0.18248453286837849,-0.9793081538736951,0.08749248550764079,2,-1
31887,2014-04-29 04:34:00,40.7627,-73.9948,B02512,4,Tuesday,29,4,34,2014-04-29,04:30:00,-0.1660857075346724,-0.9830275517206285,0.07792541505089522,1,0
31888,2014-04-29 04:36:00,40.7676,-73.9654,B02512,4,Tuesday,29,4,36,2014-04-29,04:30:00,-0.13716795649445707,-0.9878513035345625,0.0730393990679039,1,0
31889,2014-04-29 04:44:00,40.5613,-74.475,B02512,4,Tuesday,29,4,44,2014-04-29,04:45:00,-0.5798580239166554,-0.7666213212697585,0.27578328788032347,4,-1
31890,2014-04-29 04:44:00,40.7611,-73.9694,B02512,4,Tuesday,29,4,44,2014-04-29,04:45:00,-0.14104809701497556,-0.9868038976749318,0.07952044933233654,1,0
31891,2014-04-29 04:54:00,40.7902,-74.0001,B02512,4,Tuesday,29,4,54,2014-04-29,05:00:00,-0.17159677646034605,-0.9838729644037641,0.0504830290668811,1,0
31892,2014-04-29 04:57:00,40.7337,-73.7218,B02512,4,Tuesday,29,4,57,2014-04-29,05:00:00,0.10482803729746952,-0.9887389717076674,0.10680041396373317,2,-1
35628,2014-04-01 04:01:00,40.698,-73.9242,B02598,4,Tuesday,1,4,1,2014-04-01,04:00:00,-0.09563950525746316,-0.9852037228262233,0.14222063691130707,3,0
35629,2014-04-01 04:02:00,40.6466,-73.7897,B02598,4,Tuesday,1,4,2,2014-04-01,04:00:00,0.03701008833596546,-0.980522565468113,0.19288792592900758,2,0
35630,2014-04-01 04:03:00,40.6688,-73.9873,B02598,4,Tuesday,1,4,3,2014-04-01,04:00:00,-0.15684609861198734,-0.9726962995334864,0.17105908401502998,3,0
35631,2014-04-01 04:07:00,40.6947,-73.994,B02598,4,Tuesday,1,4,7,2014-04-01,04:00:00,-0.16403930441870448,-0.9756663567109053,0.14548631203070708,3,0
35632,2014-04-01 04:08:00,40.7905,-73.968,B02598,4,Tuesday,1,4,8,2014-04-01,04:15:00,-0.13993359354568322,-0.9888883732889253,0.05018340932394452,1,0
35633,2014-04-01 04:13:00,40.7695,-73.9854,B02598,4,Tuesday,1,4,13,2014-04-01,04:15:00,-0.15691778113214822,-0.9850458326393445,0.07114434316531176,1,0
35634,2014-04-01 04:13:00,40.757,-73.9823,B02598,4,Tuesday,1,4,13,2014-04-01,04:15:00,-0.15371419412404758,-0.9845719130144492,0.08360678577640966,1,0
35635,2014-04-01 04:14:00,40.7639,-73.988,B02598,4,Tuesday,1,4,14,2014-04-01,04:15:00,-0.1594121678286903,-0.9842257972886718,0.07672900820182611,1,0
35636,2014-04-01 04:14:00,40.6805,-73.9513,B02598,4,Tuesday,1,4,14,2014-04-01,04:15:00,-0.12197391611635618,-0.9796303921995237,0.15952008797091166,3,0
35637,2014-04-01 04:15:00,40.645,-73.7821,B02598,4,Tuesday,1,4,15,2014-04-01,04:15:00,0.04444687817506446,-0.9799034159138796,0.19445763163424926,2,0
35638,2014-04-01 04:15:00,40.7416,-73.9991,B02598,4,Tuesday,1,4,15,2014-04-01,04:15:00,-0.16999240342416044,-0.9804657029751421,0.09894234719036057,3,0
35639,2014-04-01 04:20:00,40.7192,-73.9642,B02598,4,Tuesday,1,4,20,2014-04-01,04:15:00,-0.13534138235312132,-0.9833574511577003,0.12120574852447033,3,0
35640,2014-04-01 04:21:00,40.7589,-73.9818,B02598,4,Tuesday,1,4,21,2014-04-01,04:15:00,-0.15324603765113418,-0.9848038334963654,0.08171328824059271,1,0
35641,2014-04-01 04:22:00,40.7289,-73.9982,B02598,4,Tuesday,1,4,22,2014-04-01,04:15:00,-0.16888273770812195,-0.9793009619493673,0.11157171159955098,3,0
35642,2014-04-01 04:23:00,40.7637,-73.964,B02598,4,Tuesday,1,4,23,2014-04-01,04:30:00,-0.1357450157615985,-0.9877526559539591,0.07692841706276644,1,0
35643,2014-04-01 04:23:00,40.7799,-73.9447,B02598,4,Tuesday,1,4,23,2014-04-01,04:30:00,-0.11678779325363438,-0.9912961104953667,0.06076703599571177,1,0
35644,2014-04-01 04:25:00,40.7134,-74.0406,B02598,4,Tuesday,1,4,25,2014-04-01,04:30:00,-0.2098497689883708,-0.9694555173554938,0.12696091652362596,3,0
35645,2014-04-01 04:26:00,40.7304,-73.9934,B02598,4,Tuesday,1,4,26,2014-04-01,04:30:00,-0.16420763032828764,-0.980264269539072,0.11008095206255286,3,0
35646,2014-04-01 04:27:00,40.7737,-73.956,B02598,4,Tuesday,1,4,27,2014-04-01,04:30:00,-0.12793097807030263,-0.9895204783628229,0.06695437066081579,1,0
35647,2014-04-01 04:31:00,40.645,-73.782,B02598,4,Tuesday,1,4,31,2014-04-01,04:30:00,0.044544868294261394,-0.9798989663265523,0.19445763163424926,2,0
35648,2014-04-01 04:34:00,40.7203,-73.9544,B02598,4,Tuesday,1,4,34,2014-04-01,04:30:00,-0.12571494183797755,-0.9847682123154875,0.12011378526893896,3,0
