,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
1011,2014-04-02 00:00:00,40.7458,-73.9843,B02512,4,Wednesday,2,0,0,2014-04-02,00:00:00,-0.15552697476589375,-0.9832759050113168,0.09476209550418983,4,0
1012,2014-04-02 00:05:00,40.7285,-74.0467,B02512,4,Wednesday,2,0,5,2014-04-02,00:00:00,-0.21615190291335526,-0.9699181676563954,0.11196920521730928,4,0
1013,2014-04-02 00:07:00,40.7732,-73.9546,B02512,4,Wednesday,2,0,7,2014-04-02,00:00:00,-0.12654126274713298,-0.9896652813940415,0.06745324028994983,0,0
1014,2014-04-02 00:11:00,40.655,-73.9786,B02512,4,Wednesday,2,0,11,2014-04-02,00:15:00,-0.14800819195115994,-0.9715976679714216,0.18463896313574732,4,0
1015,2014-04-02 00:21:00,40.7405,-74.004,B02512,4,Wednesday,2,0,21,2014-04-02,00:15:00,-0.17477540178434126,-0.9795132360777661,0.10003688959371253,4,0
1016,2014-04-02 00:22:00,40.7519,-73.986,B02512,4,Wednesday,2,0,22,2014-04-02,00:15:00,-0.15728667208817915,-0.9835625924610674,0.08868782044164668,0,0
1017,2014-04-02 00:35:00,40.7606,-73.9757,B02512,4,Wednesday,2,0,35,2014-04-02,00:30:00,-0.14725622917221431,-0.9858562702829454,0.08001885598894974,0,0
1018,2014-04-02 00:42:00,40.7605,-73.9725,B02512,4,Wednesday,2,0,42,2014-04-02,00:45:00,-0.1440995830325858,-0.9863145190716379,0.08011853492368967,0,0
1019,2014-04-02 00:56:00,40.7312,-74.0097,B02512,4,Wednesday,2,0,56,2014-04-02,01:00:00,-0.18017932211328697,-0.9775438764731426,0.10928577882166543,4,0
10184,2014-04-09 00:04:00,40.7161,-73.9575,B02512,4,Wednesday,9,0,4,2014-04-09,00:00:00,-0.12870054491889368,-0.9838648678111407,0.12428230616039584,4,0
10185,2014-04-09 00:06:00,40.6432,-73.7896,B02512,4,Wednesday,9,0,6,2014-04-09,00:00:00,0.037083123987099544,-0.9798578436303141,0.19622295531233933,2,1
10186,2014-04-09 00:09:00,40.7201,-74.0096,B02512,4,Wednesday,9,0,9,2014-04-09,00:15:00,-0.1798507092640218,-0.976308693216522,0.12031233489162828,4,0
10187,2014-04-09 00:34:00,40.764,-73.9762,B02512,4,Wednesday,9,0,34,2014-04-09,00:30:00,-0.14778861136405524,-0.9860458794250242,0.07662930261991877,0,0
10188,2014-04-09 00:40:00,40.674,-73.9604,B02512,4,Wednesday,9,0,40,2014-04-09,00:45:00,-0.13074314462994865,-0.9774314933343029,0.16593343837378544,4,0
10189,2014-04-09 00:52:00,40.7758,-73.949,B02512,4,Wednesday,9,0,52,2014-04-09,00:45:00,-0.12101804171817145,-0.9905291272268292,0.06485893688578995,0,0
10190,2014-04-09 00:55:00,40.7255,-73.992,B02512,4,Wednesday,9,0,55,2014-04-09,01:00:00,-0.162744775631898,-0.9799493222341042,0.1149498319156793,4,0
10191,2014-04-09 00:56:00,40.7512,-73.98,B02512,4,Wednesday,9,0,56,2014-04-09,01:00:00,-0.15137302847343515,-0.9844270012671451,0.08938504028615087,0,0
10192,2014-04-09 00:59:00,40.6576,-74.0045,B02512,4,Wednesday,9,0,59,2014-04-09,01:00:00,-0.17320409526976,-0.9679081082488371,0.18208304525117466,4,0
18102,2014-04-16 00:00:00,40.7592,-73.973,B02512,4,Wednesday,16,0,0,2014-04-16,00:00:00,-0.14457749158974267,-0.9861384601904927,0.08141428780467123,0,0
18103,2014-04-16 00:01:00,40.76,-73.981,B02512,4,Wednesday,16,0,1,2014-04-16,00:00:00,-0.15247180301214802,-0.9850143460322789,0.08061691755969483,0,0
18104,2014-04-16 00:13:00,40.7325,-74.0019,B02512,4,Wednesday,16,0,13,2014-04-16,00:15:00,-0.1725735923789797,-0.9790586115886316,0.10799347335628509,4,0
18105,2014-04-16 00:13:00,40.7274,-73.9921,B02512,4,Wednesday,16,0,13,2014-04-16,00:15:00,-0.16287827874777247,-0.9801467240664362,0.11306222010024507,4,0
18106,2014-04-16 00:19:00,40.7189,-74.0342,B02512,4,Wednesday,16,0,19,2014-04-16,00:15:00,-0.20378127710822302,-0.9714474164795643,0.12150353128745435,4,0
18107,2014-04-16 00:20:00,40.7251,-73.9995,B02512,4,Wednesday,16,0,20,2014-04-16,00:15:00,-0.1700818629614585,-0.9786558077185097,0.11534717122838704,4,0
18108,2014-04-16 00:33:00,40.7711,-73.866,B02512,4,Wednesday,16,0,33,2014-04-16,00:30:00,-0.03846969909305033,-0.9968365539177987,0.06954830713236418,0,0
18109,2014-04-16 00:48:00,40.6695,-73.986,B02512,4,Wednesday,16,0,48,2014-04-16,00:45:00,-0.15560033135308038,-0.9730173781516402,0.17036935962114652,4,0
24626,2014-04-23 00:00:00,40.7499,-73.9901,B02512,4,Wednesday,23,0,0,2014-04-23,00:00:00,-0.16128889573618171,-0.9827324524584954,0.09067976068072775,0,0
24627,2014-04-23 00:00:00,40.7499,-73.9901,B02512,4,Wednesday,23,0,0,2014-04-23,00:00:00,-0.16128889573618171,-0.9827324524584954,0.09067976068072775,0,0
24628,2014-04-23 00:01:00,40.7214,-73.8435,B02512,4,Wednesday,23,0,1,2014-04-23,00:00:00,-0.01595770370156879,-0.9927634119838765,0.11902167667574207,2,0
24629,2014-04-23 00:07:00,40.7411,-73.9865,B02512,4,Wednesday,23,0,7,2014-04-23,00:00:00,-0.1576175125624282,-0.9824807528515038,0.09943988138556335,4,0
24630,2014-04-23 00:25:00,40.7441,-73.9841,B02512,4,Wednesday,23,0,25,2014-04-23,00:30:00,-0.15530495589688054,-0.9831464474868815,0.09645430766841083,4,0
24631,2014-04-23 00:25:00,40.674,-73.9122,B02512,4,Wednesday,23,0,25,2014-04-23,00:30:00,-0.08349734223877933,-0.9825956889120332,0.16593343837378544,4,0
24632,2014-04-23 00:28:00,40.76,-73.9722,B02512,4,Wednesday,23,0,28,2014-04-23,00:30:00,-0.14379788497313892,-0.9863179410719575,0.08061691755969483,0,0
24633,2014-04-23 00:29:00,40.7276,-73.9935,B02512,4,Wednesday,23,0,29,2014-04-23,00:30:00,-0.1642540588775987,-0.9799400157416073,0.11286350025837746,4,0
24634,2014-04-23 00:44:00,40.7213,-73.9936,B02512,4,Wednesday,23,0,44,2014-04-23,00:45:00,-0.16423117890447947,-0.9792028980321136,0.11912096524606781,4,0
24635,2014-04-23 00:50:00,40.7158,-74.0036,B02512,4,Wednesday,23,0,50,2014-04-23,00:45:00,-0.1738973757334081,-0.9768518478425998,0.1245799746328926,4,0
33350,2014-04-30 00:02:00,40.7685,-73.9581,B02512,4,Wednesday,30,0,2,2014-04-30,00:00:00,-0.12996156397206243,-0.9888910740887117,0.07214177345761412,0,0
33351,2014-04-30 00:02:00,40.6444,-73.7823,B02512,4,Wednesday,30,0,2,2014-04-30,00:00:00,0.044245625210646095,-0.9797955535176722,0.1950461431475063,2,1
33352,2014-04-30 00:03:00,40.7715,-73.9825,B02512,4,Wednesday,30,0,3,2014-04-30,00:00:00,-0.1540821610006972,-0.9856353616321518,0.06914927014518962,0,0
