,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
5959,2014-04-05 12:00:00,40.7199,-74.0076,B02512,4,Saturday,5,12,0,2014-04-05,12:00:00,-0.17789341793992128,-0.9766427492830451,0.12051087970182423,2,0
5960,2014-04-05 12:01:00,40.7478,-73.9825,B02512,4,Saturday,5,12,1,2014-04-05,12:00:00,-0.1537857919713768,-0.9837395432356961,0.09277090741261747,1,0
5961,2014-04-05 12:02:00,40.7738,-73.9487,B02512,4,Saturday,5,12,2,2014-04-05,12:00:00,-0.12070494341000895,-0.9904346418622963,0.06685459472236263,1,0
5962,2014-04-05 12:03:00,40.7077,-74.0101,B02512,4,Saturday,5,12,3,2014-04-05,12:00:00,-0.18005397254060332,-0.9746765819748597,0.13261269743939405,2,0
5963,2014-04-05 12:07:00,40.7527,-73.9875,B02512,4,Saturday,5,12,7,2014-04-05,12:00:00,-0.15877309642675938,-0.9833952845696124,0.0878909445694488,1,0
5964,2014-04-05 12:08:00,40.733,-73.9925,B02512,4,Saturday,5,12,8,2014-04-05,12:15:00,-0.1633718052542023,-0.9806906651225442,0.1074963840763262,2,0
5965,2014-04-05 12:09:00,40.7886,-73.9778,B02512,4,Saturday,5,12,9,2014-04-05,12:15:00,-0.1496032710442722,-0.9873735051569659,0.05208092363717351,1,0
5966,2014-04-05 12:12:00,40.6878,-73.9694,B02512,4,Saturday,5,12,12,2014-04-05,12:15:00,-0.13984532717458842,-0.9783890520186032,0.15230938039914504,2,0
5967,2014-04-05 12:13:00,40.7427,-73.9845,B02512,4,Saturday,5,12,13,2014-04-05,12:15:00,-0.1556769261070024,-0.9829499098148119,0.09784768506678058,2,0
5968,2014-04-05 12:16:00,40.738,-73.9739,B02512,4,Saturday,5,12,16,2014-04-05,12:15:00,-0.14518038246737644,-0.9840790004153755,0.10252403370967093,2,0
5969,2014-04-05 12:16:00,40.7935,-73.9731,B02512,4,Saturday,5,12,16,2014-04-05,12:15:00,-0.14499628370085235,-0.9883063633155065,0.047186967936285365,1,0
5970,2014-04-05 12:21:00,40.6879,-74.0012,B02512,4,Saturday,5,12,21,2014-04-05,12:15:00,-0.17088478547696306,-0.9734630653866384,0.1522105463512361,2,0
5971,2014-04-05 12:23:00,40.7732,-73.8856,B02512,4,Saturday,5,12,23,2014-04-05,12:30:00,-0.058007419110815125,-0.9960347382006757,0.06745324028994983,1,0
5972,2014-04-05 12:24:00,40.7443,-73.9584,B02512,4,Saturday,5,12,24,2014-04-05,12:30:00,-0.12999210441888293,-0.9868317900719715,0.09625523825797042,1,0
5973,2014-04-05 12:26:00,40.7887,-73.9759,B02512,4,Saturday,5,12,26,2014-04-05,12:30:00,-0.14772776216212594,-0.9876611148478186,0.05198105909015985,1,0
5974,2014-04-05 12:26:00,40.8056,-74.0781,B02512,4,Saturday,5,12,26,2014-04-05,12:30:00,-0.24790280613949628,-0.9681489447123287,0.03509728708273151,1,-1
5975,2014-04-05 12:28:00,40.7638,-73.9733,B02512,4,Saturday,5,12,28,2014-04-05,12:30:00,-0.14492623026899193,-0.9864551366566334,0.0768287130164363,1,0
5976,2014-04-05 12:29:00,40.7401,-74.0056,B02512,4,Saturday,5,12,29,2014-04-05,12:30:00,-0.17633529260093225,-0.9791928821497204,0.10043487507169625,2,0
5977,2014-04-05 12:30:00,40.7341,-73.9971,B02512,4,Saturday,5,12,30,2014-04-05,12:30:00,-0.16790110334938108,-0.9800447369205337,0.10640269323857465,2,0
5978,2014-04-05 12:31:00,40.7441,-73.9977,B02512,4,Saturday,5,12,31,2014-04-05,12:30:00,-0.1686609730286252,-0.9809434452144756,0.09645430766841083,2,0
5979,2014-04-05 12:31:00,40.7622,-73.972,B02512,4,Saturday,5,12,31,2014-04-05,12:30:00,-0.14362582274955107,-0.9865198007739229,0.07842388488524427,1,0
5980,2014-04-05 12:32:00,40.7685,-73.8624,B02512,4,Saturday,5,12,32,2014-04-05,12:30:00,-0.03487440541725271,-0.996784500465965,0.07214177345761412,1,0
5981,2014-04-05 12:33:00,40.725,-74.0358,B02512,4,Saturday,5,12,33,2014-04-05,12:30:00,-0.20548483495530034,-0.971827190146465,0.11544650317536452,2,0
