,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
5766,2014-04-05 05:01:00,40.7396,-74.0311,B02512,4,Saturday,5,5,1,2014-04-05,05:00:00,-0.2012344947110954,-0.9743291753962439,0.10093233431386381,3,0
5767,2014-04-05 05:01:00,40.7396,-74.0311,B02512,4,Saturday,5,5,1,2014-04-05,05:00:00,-0.2012344947110954,-0.9743291753962439,0.10093233431386381,3,0
5768,2014-04-05 05:16:00,40.7216,-74.0331,B02512,4,Saturday,5,5,16,2014-04-05,05:15:00,-0.20277882108793058,-0.9719885912825195,0.11882309596544022,3,0
5769,2014-04-05 05:16:00,40.7633,-73.9847,B02512,4,Saturday,5,5,16,2014-04-05,05:15:00,-0.1561561218723556,-0.9847008509142553,0.07732722554526085,0,0
5770,2014-04-05 05:20:00,40.7833,-73.9768,B02512,4,Saturday,5,5,20,2014-04-05,05:15:00,-0.14857265778030376,-0.9872357910588802,0.05737297458249543,0,0
5771,2014-04-05 05:22:00,40.7011,-74.2394,B02512,4,Saturday,5,5,22,2014-04-05,05:15:00,-0.39652208070610306,-0.9074178243265039,0.1391514700139986,2,-1
5772,2014-04-05 05:24:00,40.762,-73.9854,B02512,4,Saturday,5,5,24,2014-04-05,05:30:00,-0.15682942732899552,-0.9844911947585034,0.07862326733628905,3,0
5773,2014-04-05 05:35:00,40.7703,-73.9189,B02512,4,Saturday,5,5,35,2014-04-05,05:30:00,-0.09111883571625243,-0.9933522784735835,0.07034634765966803,0,0
5774,2014-04-05 05:43:00,40.746,-74.0323,B02512,4,Saturday,5,5,43,2014-04-05,05:45:00,-0.20253081555151167,-0.9746994967627267,0.09456299362079751,3,0
5775,2014-04-05 05:51:00,40.6819,-73.9594,B02512,4,Saturday,5,5,51,2014-04-05,05:45:00,-0.12993409459731917,-0.9788307046891421,0.15813785953696352,1,0
5776,2014-04-05 05:52:00,40.7626,-73.9907,B02512,4,Saturday,5,5,52,2014-04-05,05:45:00,-0.16205264244230394,-0.9836925450548075,0.07802511058026396,3,0
5777,2014-04-05 05:57:00,40.7707,-73.9647,B02512,4,Saturday,5,5,57,2014-04-05,06:00:00,-0.13650675525487355,-0.9881666237923238,0.06994733299180267,0,0
14093,2014-04-12 05:02:00,40.8395,-73.9408,B02512,4,Saturday,12,5,2,2014-04-12,05:00:00,-0.11312984479979751,-0.9935794821774723,0.0012044963760613502,0,0
