,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
7111,2014-04-06 04:01:00,40.6812,-73.9561,B02512,4,Sunday,6,4,1,2014-04-06,04:00:00,-0.12668901626361953,-0.9791441354026318,0.15882901266704763,0,0
7112,2014-04-06 04:02:00,40.7119,-73.9235,B02512,4,Sunday,6,4,2,2014-04-06,04:00:00,-0.09513029147870533,-0.9871429358927617,0.12844863471518775,0,0
7113,2014-04-06 04:05:00,40.7803,-73.957,B02512,4,Sunday,6,4,5,2014-04-06,04:00:00,-0.1289747240436254,-0.9898086950821804,0.060367770354568064,2,0
7114,2014-04-06 04:11:00,40.7118,-73.9236,B02512,4,Sunday,6,4,11,2014-04-06,04:15:00,-0.09522777139929471,-0.9871206274852338,0.1285478056890969,0,0
7115,2014-04-06 04:16:00,40.7098,-74.0046,B02512,4,Sunday,6,4,16,2014-04-06,04:15:00,-0.17473925231842574,-0.9759241075891566,0.13053095389793848,0,0
7116,2014-04-06 04:28:00,40.7428,-73.9774,B02512,4,Sunday,6,4,28,2014-04-06,04:30:00,-0.1486955777708601,-0.9840401015713173,0.09774816443750552,0,0
7117,2014-04-06 04:37:00,40.7567,-73.9902,B02512,4,Sunday,6,4,37,2014-04-06,04:30:00,-0.16148336277365805,-0.9833020653606231,0.08390573165668622,2,0
7118,2014-04-06 04:41:00,40.6345,-73.9061,B02512,4,Sunday,6,4,41,2014-04-06,04:45:00,-0.07692655490690568,-0.9757875090644819,0.2047462876437292,1,0
7119,2014-04-06 04:44:00,40.7117,-73.9236,B02512,4,Sunday,6,4,44,2014-04-06,04:45:00,-0.09522653654984392,-0.9871078271713464,0.12864697537752098,0,0
7120,2014-04-06 04:54:00,40.7125,-73.9239,B02512,4,Sunday,6,4,54,2014-04-06,05:00:00,-0.09553254737689867,-0.987181337940894,0.12785358193225133,0,0
15203,2014-04-13 04:00:00,40.7176,-74.0023,B02512,4,Sunday,13,4,0,2014-04-13,04:00:00,-0.17266605664196422,-0.9772963298876696,0.12279379655261731,0,0
15204,2014-04-13 04:03:00,40.7608,-73.9967,B02512,4,Sunday,13,4,3,2014-04-13,04:00:00,-0.16792791313095398,-0.9825624988236146,0.07981949571988685,2,0
15205,2014-04-13 04:05:00,40.6502,-74.0143,B02512,4,Sunday,13,4,5,2014-04-13,04:00:00,-0.18242579423986643,-0.9648138592052307,0.18935428878550156,0,0
15206,2014-04-13 04:06:00,40.7005,-73.944,B02512,4,Sunday,13,4,6,2014-04-13,04:00:00,-0.11516751172684604,-0.9834671369192846,0.13974560759620275,0,0
15207,2014-04-13 04:07:00,40.7619,-73.9789,B02512,4,Sunday,13,4,7,2014-04-13,04:00:00,-0.15042577948331431,-0.9854820043246438,0.07872295738296443,2,0
15208,2014-04-13 04:21:00,40.7256,-74.0056,B02512,4,Sunday,13,4,21,2014-04-13,04:15:00,-0.17605866156877156,-0.9776567453181305,0.11485049421126962,0,0
15209,2014-04-13 04:26:00,40.7312,-73.9844,B02512,4,Sunday,13,4,26,2014-04-13,04:30:00,-0.15539243797484104,-0.9817890856836703,0.10928577882166543,0,0
15210,2014-04-13 04:29:00,40.6966,-73.7248,B02512,4,Sunday,13,4,29,2014-04-13,04:30:00,0.10138542629605272,-0.9844278722608902,0.1436062660564086,1,-1
15211,2014-04-13 04:34:00,40.6957,-73.8158,B02512,4,Sunday,13,4,34,2014-04-13,04:30:00,0.011505073958653607,-0.9894383685597381,0.14449687918792548,1,0
15212,2014-04-13 04:36:00,40.7433,-74.0074,B02512,4,Sunday,13,4,36,2014-04-13,04:30:00,-0.17815417116711904,-0.9791850808055954,0.09725054664883118,0,0
15213,2014-04-13 04:40:00,40.7367,-73.9997,B02512,4,Sunday,13,4,40,2014-04-13,04:45:00,-0.17049549644396542,-0.9798741226237737,0.10381709639850009,0,0
22367,2014-04-20 04:00:00,40.7553,-73.9755,B02512,4,Sunday,20,4,0,2014-04-20,04:00:00,-0.14699442145689726,-0.9854523979206055,0.08530071214873194,2,0
22368,2014-04-20 04:02:00,40.7419,-74.0035,B02512,4,Sunday,20,4,2,2014-04-20,04:00:00,-0.1743099845796115,-0.9797374276198186,0.09864381479219102,0,0
22369,2014-04-20 04:09:00,40.7568,-73.9985,B02512,4,Sunday,20,4,9,2014-04-20,04:15:00,-0.169640541505618,-0.9819361623773959,0.08380608386765839,2,0
22370,2014-04-20 04:28:00,40.74,-74.0053,B02512,4,Sunday,20,4,28,2014-04-20,04:30:00,-0.1760397488690837,-0.9792358487521751,0.10053436893280417,0,0
22371,2014-04-20 04:44:00,40.7568,-73.9985,B02512,4,Sunday,20,4,44,2014-04-20,04:45:00,-0.169640541505618,-0.9819361623773959,0.08380608386765839,2,0
22372,2014-04-20 04:51:00,40.7393,-74.0276,B02512,4,Sunday,20,4,51,2014-04-20,04:45:00,-0.1978170873266286,-0.9749978079705846,0.10123079775524922,0,0
22373,2014-04-20 04:51:00,40.7393,-74.0276,B02512,4,Sunday,20,4,51,2014-04-20,04:45:00,-0.1978170873266286,-0.9749978079705846,0.10123079775524922,0,0
30167,2014-04-27 04:19:00,40.7648,-73.9955,B02512,4,Sunday,27,4,19,2014-04-27,04:15:00,-0.16680079298327177,-0.9830702209311615,0.07583163046189367,2,0
30168,2014-04-27 04:43:00,40.6951,-74.1782,B02512,4,Sunday,27,4,43,2014-04-27,04:45:00,-0.33998740920330955,-0.9291702169445486,0.14509055629654824,3,1
30169,2014-04-27 04:49:00,40.7381,-74.0083,B02512,4,Sunday,27,4,49,2014-04-27,04:45:00,-0.1789419754289396,-0.9785136580083099,0.10242456014445464,0,0
30170,2014-04-27 04:49:00,40.7381,-74.0083,B02512,4,Sunday,27,4,49,2014-04-27,04:45:00,-0.1789419754289396,-0.9785136580083099,0.10242456014445464,0,0
30171,2014-04-27 04:58:00,40.7657,-73.9543,B02512,4,Sunday,27,4,58,2014-04-27,05:00:00,-0.12617679474162952,-0.9891735355554108,0.07493419129834471,2,0
62917,2014-04-06 04:00:00,40.7642,-73.9884,B02598,4,Sunday,6,4,0,2014-04-06,04:00:00,-0.1598095275924294,-0.9841846305109349,0.07642988915822914,2,0
62918,2014-04-06 04:00:00,40.7775,-73.9832,B02598,4,Sunday,6,4,0,2014-04-06,04:00:00,-0.15483365000241375,-0.9859193927971167,0.06316242342955766,2,0
62919,2014-04-06 04:01:00,40.7654,-73.9624,B02598,4,Sunday,6,4,1,2014-04-06,04:00:00,-0.1341818425045752,-0.9880967447687051,0.07523334446617207,2,0
62920,2014-04-06 04:01:00,40.7441,-74.0068,B02598,4,Sunday,6,4,1,2014-04-06,04:00:00,-0.17758045181943807,-0.979368035859764,0.09645430766841083,0,0
62921,2014-04-06 04:01:00,40.7131,-73.9521,B02598,4,Sunday,6,4,1,2014-04-06,04:00:00,-0.12333890535254825,-0.984171119724571,0.1272584831220268,0,0
62922,2014-04-06 04:02:00,40.7522,-73.9929,B02598,4,Sunday,6,4,2,2014-04-06,04:00:00,-0.1640738311055288,-0.9824801081296306,0.0883889986137633,2,0
62923,2014-04-06 04:03:00,40.6999,-73.9938,B02598,4,Sunday,6,4,3,2014-04-06,04:00:00,-0.16396723797872784,-0.9764320329205846,0.14033969486998965,0,0
62924,2014-04-06 04:04:00,40.7118,-73.9236,B02598,4,Sunday,6,4,4,2014-04-06,04:00:00,-0.09522777139929471,-0.9871206274852338,0.1285478056890969,0,0
62925,2014-04-06 04:04:00,40.7047,-73.9259,B02598,4,Sunday,6,4,4,2014-04-06,04:00:00,-0.09740570853629182,-0.985965857933695,0.1355856000230694,0,0
62926,2014-04-06 04:05:00,40.7558,-73.974,B02598,4,Sunday,6,4,5,2014-04-06,04:00:00,-0.14552228887161303,-0.9857138506610376,0.08480252388081815,2,0
62927,2014-04-06 04:06:00,40.7117,-73.9239,B02598,4,Sunday,6,4,6,2014-04-06,04:00:00,-0.09552266460836906,-0.9870792147909572,0.12864697537752098,0,0
62928,2014-04-06 04:09:00,40.6922,-73.9717,B02598,4,Sunday,6,4,9,2014-04-06,04:15:00,-0.142190225201227,-0.9787185492150816,0.1479592554710591,0,0
