,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
2729,2014-04-03 12:01:00,40.726,-73.9918,B02512,4,Thursday,3,12,1,2014-04-03,12:00:00,-0.16255816701422332,-0.9800384293133692,0.11445313191852963,3,0
2730,2014-04-03 12:01:00,40.7414,-74.0051,B02512,4,Thursday,3,12,1,2014-04-03,12:00:00,-0.17586860157292336,-0.9794086098028746,0.09914136384367907,3,0
2731,2014-04-03 12:02:00,40.7173,-74.0081,B02512,4,Thursday,3,12,2,2014-04-03,12:00:00,-0.1783248118219338,-0.9762421518375017,0.12309152068422968,3,0
2732,2014-04-03 12:05:00,40.6924,-73.9216,B02512,4,Thursday,3,12,5,2014-04-03,12:00:00,-0.09300130451049257,-0.9846407010294864,0.14776145382171915,3,0
2733,2014-04-03 12:06:00,40.7733,-73.9548,B02512,4,Thursday,3,12,6,2014-04-03,12:00:00,-0.12674004948602863,-0.9896466390807502,0.06735346770919974,0,0
2734,2014-04-03 12:10:00,40.7894,-73.971,B02512,4,Thursday,3,12,10,2014-04-03,12:15:00,-0.14289163980114092,-0.98840889134673,0.05128199276226411,0,0
2735,2014-04-03 12:10:00,40.7175,-74.0054,B02512,4,Thursday,3,12,10,2014-04-03,12:15:00,-0.17569266599886849,-0.9767442797582461,0.12289303915908027,3,0
2736,2014-04-03 12:11:00,40.7696,-73.9691,B02512,4,Thursday,3,12,11,2014-04-03,12:15:00,-0.14084240361514883,-0.9874796619139738,0.0710445962066883,0,0
2737,2014-04-03 12:12:00,40.6881,-73.934,B02512,4,Thursday,3,12,12,2014-04-03,12:15:00,-0.10513482866558486,-0.9827709570565977,0.15201287369008312,3,0
2738,2014-04-03 12:12:00,40.7264,-74.0003,B02512,4,Thursday,3,12,12,2014-04-03,12:15:00,-0.17089038226853834,-0.9786663184356934,0.11405575131328875,3,0
2739,2014-04-03 12:13:00,40.7607,-73.9579,B02512,4,Thursday,3,12,13,2014-04-03,12:15:00,-0.12968662691388533,-0.988329046454964,0.07991917625401418,0,0
2740,2014-04-03 12:14:00,40.7589,-73.9704,B02512,4,Thursday,3,12,14,2014-04-03,12:15:00,-0.14200955929970574,-0.9864868086256466,0.08171328824059271,0,0
2741,2014-04-03 12:14:00,40.7549,-73.994,B02512,4,Thursday,3,12,14,2014-04-03,12:15:00,-0.16519342673878212,-0.9825307988835854,0.08569924741491036,0,0
2742,2014-04-03 12:15:00,40.7215,-73.9979,B02512,4,Thursday,3,12,15,2014-04-03,12:15:00,-0.16844425843716485,-0.9785111127064134,0.1189223869152066,3,0
2743,2014-04-03 12:16:00,40.7549,-73.975,B02512,4,Thursday,3,12,16,2014-04-03,12:15:00,-0.1464966482196434,-0.9854919436773332,0.08569924741491036,0,0
2744,2014-04-03 12:17:00,40.753,-73.9791,B02512,4,Thursday,3,12,17,2014-04-03,12:15:00,-0.1505110488047878,-0.9847202891822049,0.08759210158797223,0,0
2745,2014-04-03 12:18:00,40.7562,-73.9705,B02512,4,Thursday,3,12,18,2014-04-03,12:15:00,-0.14207623137722108,-0.9862506356663331,0.08440395799605752,0,0
2746,2014-04-03 12:21:00,40.7683,-73.8624,B02512,4,Thursday,3,12,21,2014-04-03,12:15:00,-0.03487390022495905,-0.9967700609983368,0.07234125089097901,4,0
2747,2014-04-03 12:23:00,40.7493,-73.9924,B02512,4,Thursday,3,12,23,2014-04-03,12:30:00,-0.16353978718795598,-0.9823050430250866,0.09127727238475551,0,0
2748,2014-04-03 12:23:00,40.7598,-73.9787,B02512,4,Thursday,3,12,23,2014-04-03,12:30:00,-0.1502034359866563,-0.9853464665450555,0.08081626497788855,0,0
2749,2014-04-03 12:27:00,40.7487,-73.9904,B02512,4,Thursday,3,12,27,2014-04-03,12:30:00,-0.16156593628790442,-0.9825759402295724,0.09187475122896621,0,0
2750,2014-04-03 12:28:00,40.7652,-73.9951,B02512,4,Thursday,3,12,28,2014-04-03,12:30:00,-0.1664126004067458,-0.9831666912115973,0.07543277615138269,0,0
