,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
3843,2014-04-04 01:02:00,40.776,-73.9573,B02512,4,Friday,4,1,2,2014-04-04,01:00:00,-0.1292368480003571,-0.9895034131875889,0.06465935670144177,0,0
3844,2014-04-04 01:07:00,40.7449,-73.9871,B02512,4,Friday,4,1,7,2014-04-04,01:00:00,-0.15826590990458028,-0.9827519765775304,0.09565800695724393,0,0
3845,2014-04-04 01:08:00,40.7165,-74.0078,B02512,4,Friday,4,1,8,2014-04-04,01:15:00,-0.17801420846884056,-0.976198417268335,0.12388539746882957,3,0
3846,2014-04-04 01:14:00,40.7463,-73.9939,B02512,4,Friday,4,1,14,2014-04-04,01:15:00,-0.16496694248322574,-0.981784163285752,0.09426433370597688,0,0
3847,2014-04-04 01:18:00,40.7195,-73.9931,B02512,4,Friday,4,1,18,2014-04-04,01:15:00,-0.16370593083234894,-0.97907182303628,0.12090795485297606,3,0
3848,2014-04-04 01:31:00,40.745,-73.9886,B02512,4,Friday,4,1,31,2014-04-04,01:30:00,-0.15974139354797176,-0.9825229091191773,0.09555846505328965,0,0
3849,2014-04-04 01:36:00,40.7636,-73.9751,B02512,4,Friday,4,1,36,2014-04-04,01:30:00,-0.14669934998004444,-0.9861774532975025,0.07702812033981242,0,0
3850,2014-04-04 01:39:00,40.9199,-73.8641,B02512,4,Friday,4,1,39,2014-04-04,01:45:00,-0.03654950290866492,-0.9961954163154166,-0.07911274454399397,4,-1
3851,2014-04-04 01:41:00,40.7419,-74.0037,B02512,4,Friday,4,1,41,2014-04-04,01:45:00,-0.17450592857762207,-0.979702546028388,0.09864381479219102,0,0
3852,2014-04-04 01:52:00,40.7195,-73.9859,B02512,4,Friday,4,1,52,2014-04-04,01:45:00,-0.15665243137303603,-0.980225118122458,0.12090795485297606,3,0
3853,2014-04-04 01:54:00,40.7323,-74.1341,B02512,4,Friday,4,1,54,2014-04-04,02:00:00,-0.3001161091456243,-0.9477471956824934,0.10819230151568611,2,-1
3854,2014-04-04 01:58:00,40.744,-74.0066,B02512,4,Friday,4,1,58,2014-04-04,02:00:00,-0.17738285480959098,-0.9793940364438523,0.09655384092731763,0,0
12637,2014-04-11 01:06:00,40.7197,-74.0053,B02512,4,Friday,11,1,6,2014-04-11,01:00:00,-0.17564240300929923,-0.977025579124129,0.12070941969158501,3,0
12638,2014-04-11 01:09:00,40.7663,-73.9681,B02512,4,Friday,11,1,9,2014-04-11,01:15:00,-0.13982122061097754,-0.9873825021123411,0.07433586475738996,0,0
12639,2014-04-11 01:13:00,40.742,-74.0039,B02512,4,Friday,11,1,13,2014-04-11,01:15:00,-0.17470359649393374,-0.9796773315289842,0.09854430201860277,0,0
12640,2014-04-11 01:21:00,40.6832,-73.975,B02512,4,Friday,11,1,21,2014-04-11,01:15:00,-0.14521752937776483,-0.9768872327232148,0.1568540841157717,3,0
12641,2014-04-11 01:38:00,40.7397,-74.0057,B02512,4,Friday,11,1,38,2014-04-11,01:45:00,-0.17642607285208795,-0.9791356281394533,0.10083284448010019,0,0
12642,2014-04-11 01:43:00,40.755,-73.9839,B02512,4,Friday,11,1,43,2014-04-11,01:45:00,-0.15526294348437797,-0.9841575708760918,0.0855996148813601,0,0
12643,2014-04-11 01:51:00,40.756,-73.9927,B02512,4,Friday,11,1,51,2014-04-11,01:45:00,-0.1639314075825096,-0.9828371100769555,0.08460324263050267,0,0
12644,2014-04-11 01:58:00,40.7285,-74.0467,B02512,4,Friday,11,1,58,2014-04-11,02:00:00,-0.21615190291335526,-0.9699181676563954,0.11196920521730928,3,0
20535,2014-04-18 01:05:00,40.7528,-73.9675,B02512,4,Friday,18,1,5,2014-04-18,01:00:00,-0.1390759747364834,-0.9863825603848128,0.08779133111986885,0,0
20536,2014-04-18 01:08:00,40.7295,-73.99,B02512,4,Friday,18,1,8,2014-04-18,01:15:00,-0.16085768828160202,-0.980718744770012,0.11097543772128654,3,0
20537,2014-04-18 01:09:00,40.724,-74.0045,B02512,4,Friday,18,1,9,2014-04-18,01:15:00,-0.17495053965283253,-0.9776676793279666,0.11643975898571293,3,0
20538,2014-04-18 01:12:00,40.7459,-74.0272,B02512,4,Friday,18,1,12,2014-04-18,01:15:00,-0.19755535820229878,-0.9757104503964815,0.09466254503580994,0,0
20539,2014-04-18 01:18:00,40.7403,-73.9947,B02512,4,Friday,18,1,18,2014-04-18,01:15:00,-0.16565516747840858,-0.9810765173923975,0.10023588433742207,0,0
20540,2014-04-18 01:18:00,40.646,-73.7768,B02512,4,Friday,18,1,18,2014-04-18,01:15:00,0.04964953356014819,-0.9798478044665839,0.1934766236507008,1,1
20541,2014-04-18 01:21:00,40.742,-74.0037,B02512,4,Friday,18,1,21,2014-04-18,01:15:00,-0.17450765753485578,-0.9797122526545046,0.09854430201860277,0,0
20542,2014-04-18 01:26:00,40.7587,-73.9676,B02512,4,Friday,18,1,26,2014-04-18,01:30:00,-0.13924455708363698,-0.986864365741778,0.08191261778053469,0,0
20543,2014-04-18 01:32:00,40.712,-74.0078,B02512,4,Friday,18,1,32,2014-04-18,01:30:00,-0.17791239586313978,-0.9756400949557628,0.12834946245679224,3,0
20544,2014-04-18 01:33:00,40.7325,-73.995,B02512,4,Friday,18,1,33,2014-04-18,01:30:00,-0.1658140334657488,-0.9802260535296258,0.10799347335628509,0,0
20545,2014-04-18 01:39:00,40.7431,-74.0084,B02512,4,Friday,18,1,39,2014-04-18,01:45:00,-0.17912976266954908,-0.9789872850201601,0.09744959668878544,0,0
20546,2014-04-18 01:50:00,40.7628,-73.9715,B02512,4,Friday,18,1,50,2014-04-18,01:45:00,-0.14313927496557435,-0.9866378796015168,0.0778257187422794,0,0
20547,2014-04-18 01:53:00,40.7413,-74.0023,B02512,4,Friday,18,1,53,2014-04-18,02:00:00,-0.17312384589028243,-0.9798874341321541,0.09924087068371186,0,0
20548,2014-04-18 01:57:00,40.7598,-73.9273,B02512,4,Friday,18,1,57,2014-04-18,02:00:00,-0.09938055374595325,-0.9917621876499282,0.08081626497788855,0,0
27235,2014-04-25 01:02:00,40.7302,-73.9778,B02512,4,Friday,25,1,2,2014-04-25,01:00:00,-0.1488928464371248,-0.9826847411372184,0.11027973438455844,0,0
27236,2014-04-25 01:14:00,40.7382,-74.0096,B02512,4,Friday,25,1,14,2014-04-25,01:15:00,-0.18021574631086434,-0.9782902747384236,0.1023250855549998,0,0
27237,2014-04-25 01:16:00,40.7221,-73.9834,B02512,4,Friday,25,1,16,2014-04-25,01:15:00,-0.1542496934411867,-0.9809209153978583,0.11832662341302369,3,0
27238,2014-04-25 01:20:00,40.7436,-74.0034,B02512,4,Friday,25,1,20,2014-04-25,01:15:00,-0.174241115790954,-0.979918542628295,0.09695196429759342,0,0
27239,2014-04-25 01:21:00,40.7212,-73.9936,B02512,4,Friday,25,1,21,2014-04-25,01:15:00,-0.16422920771616237,-0.9791911451279114,0.11922025262517685,3,0
