,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
5732,2014-04-05 02:05:00,40.7246,-73.9816,B02512,4,Saturday,5,2,5,2014-04-05,02:00:00,-0.15252873666519579,-0.981486216916021,0.11584381940870521,1,0
5733,2014-04-05 02:05:00,40.7464,-73.9721,B02512,4,Saturday,5,2,5,2014-04-05,02:00:00,-0.1435279033199026,-0.9851561985065735,0.09416477851441789,1,0
5734,2014-04-05 02:13:00,40.7394,-74.0016,B02512,4,Saturday,5,2,13,2014-04-05,02:15:00,-0.17240489530783798,-0.9798209071146297,0.1011313109524332,1,0
5735,2014-04-05 02:17:00,40.7741,-73.9484,B02512,4,Saturday,5,2,17,2014-04-05,02:15:00,-0.12041022253135523,-0.9904906740047061,0.06655526289973268,0,0
5736,2014-04-05 02:21:00,40.7196,-74.0048,B02512,4,Saturday,5,2,21,2014-04-05,02:15:00,-0.1751517375631651,-0.9771013917512373,0.12080868787632397,1,0
5737,2014-04-05 02:22:00,40.7652,-73.9714,B02512,4,Saturday,5,2,22,2014-04-05,02:15:00,-0.1430669971324294,-0.9868341961107777,0.07543277615138269,1,0
5738,2014-04-05 02:22:00,40.7298,-74.0104,B02512,4,Saturday,5,2,22,2014-04-05,02:15:00,-0.1808355425044536,-0.9772661075561405,0.11067728578705747,1,0
5739,2014-04-05 02:23:00,40.7417,-74.0034,B02512,4,Saturday,5,2,23,2014-04-05,02:30:00,-0.1742085526487803,-0.9797354100382781,0.09884283737906503,1,0
5740,2014-04-05 02:25:00,40.6211,-73.931,B02512,4,Saturday,5,2,25,2014-04-05,02:30:00,-0.10090457581698764,-0.9707535305759672,0.2178436353293079,3,0
5741,2014-04-05 02:37:00,40.7354,-74.0098,B02512,4,Saturday,5,2,37,2014-04-05,02:30:00,-0.18035873115187995,-0.9779686188407207,0.10510998363646104,1,0
5742,2014-04-05 02:38:00,40.7395,-74.0068,B02512,4,Saturday,5,2,38,2014-04-05,02:45:00,-0.17749941357379484,-0.9789211045300372,0.10103182313831116,1,0
5743,2014-04-05 02:45:00,40.7298,-74.01,B02512,4,Saturday,5,2,45,2014-04-05,02:45:00,-0.180444621605013,-0.9773383635899257,0.11067728578705747,1,0
5744,2014-04-05 02:50:00,40.7184,-73.9928,B02512,4,Saturday,5,2,50,2014-04-05,02:45:00,-0.16339020882225738,-0.9789891141559415,0.12199981157847792,1,0
5745,2014-04-05 02:50:00,40.725,-73.9843,B02512,4,Saturday,5,2,50,2014-04-05,02:45:00,-0.15518541716255307,-0.9811165023607874,0.11544650317536452,1,0
5746,2014-04-05 02:53:00,40.7133,-73.956,B02512,4,Saturday,5,2,53,2014-04-05,03:00:00,-0.1271794858380922,-0.983707836543621,0.12706010666069362,3,0
5747,2014-04-05 02:54:00,40.7382,-74.0058,B02512,4,Saturday,5,2,54,2014-04-05,03:00:00,-0.1764969510575077,-0.9789680296789909,0.1023250855549998,1,0
5748,2014-04-05 02:55:00,40.7595,-73.9729,B02512,4,Saturday,5,2,55,2014-04-05,03:00:00,-0.14448241106624501,-0.9861770349365674,0.08111528004146393,1,0
14057,2014-04-12 02:04:00,40.7478,-74.0045,B02512,4,Saturday,12,2,4,2014-04-12,02:00:00,-0.17538910149439627,-0.9801184733565774,0.09277090741261747,1,0
14058,2014-04-12 02:04:00,40.7311,-74.0103,B02512,4,Saturday,12,2,4,2014-04-12,02:00:00,-0.180763827650693,-0.9774248416936742,0.10938517931221903,1,0
14059,2014-04-12 02:09:00,40.741,-74.0054,B02512,4,Saturday,12,2,9,2014-04-12,02:15:00,-0.17615538156379792,-0.9793166966467396,0.09953938524539194,1,0
14060,2014-04-12 02:12:00,40.7443,-74.0067,B02512,4,Saturday,12,2,12,2014-04-12,02:15:00,-0.17748595040754236,-0.9794047511196955,0.09625523825797042,1,0
