,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
7838,2014-04-07 06:02:00,40.7568,-73.9712,B02512,4,Monday,7,6,2,2014-04-07,06:00:00,-0.14277380218887595,-0.9862008830432565,0.08380608386765839,2,0
7839,2014-04-07 06:05:00,40.7151,-74.0163,B02512,4,Monday,7,6,5,2014-04-07,06:00:00,-0.18627261823266814,-0.9744787394619652,0.12527449075277053,1,0
7840,2014-04-07 06:07:00,40.7447,-74.0394,B02512,4,Monday,7,6,7,2014-04-07,06:00:00,-0.20941997860096617,-0.9731159700997469,0.09585708789442396,1,0
7841,2014-04-07 06:08:00,40.8232,-73.9424,B02512,4,Monday,7,6,8,2014-04-07,06:15:00,-0.11470193470027329,-0.9932457349852177,0.01750360276311143,2,0
7842,2014-04-07 06:08:00,40.7416,-74.0007,B02512,4,Monday,7,6,8,2014-04-07,06:15:00,-0.1715609302893559,-0.9801924602498802,0.09894234719036057,1,0
7843,2014-04-07 06:09:00,40.6947,-74.177,B02512,4,Monday,7,6,9,2014-04-07,06:15:00,-0.33885225611741937,-0.9295229322269777,0.14548631203070708,3,1
7844,2014-04-07 06:09:00,40.7176,-73.9544,B02512,4,Monday,7,6,9,2014-04-07,06:15:00,-0.12567341606992796,-0.9844429267466496,0.12279379655261731,1,0
7845,2014-04-07 06:13:00,40.781,-73.9725,B02512,4,Monday,7,6,13,2014-04-07,06:15:00,-0.1443067252888873,-0.9877323400715586,0.05966903227940195,2,0
7846,2014-04-07 06:16:00,40.7586,-73.989,B02512,4,Monday,7,6,16,2014-04-07,06:15:00,-0.16032864107594572,-0.983650706583923,0.0820122813223112,1,0
7847,2014-04-07 06:17:00,40.7235,-74.0096,B02512,4,Monday,7,6,17,2014-04-07,06:15:00,-0.17992377798174697,-0.9767053423296069,0.11693634328804804,1,0
7848,2014-04-07 06:18:00,40.7237,-74.0003,B02512,4,Monday,7,6,18,2014-04-07,06:15:00,-0.17083678798114396,-0.9783593911338923,0.11673771306825079,1,0
7849,2014-04-07 06:20:00,40.7341,-74.0078,B02512,4,Monday,7,6,20,2014-04-07,06:15:00,-0.1783777705291255,-0.9781921272698102,0.10640269323857465,1,0
