,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
30,2014-04-01 05:08:00,40.7141,-74.0094,B02512,4,Tuesday,1,5,8,2014-04-01,05:15:00,-0.17952157339013336,-0.9756171190691476,0.12626655007066492,2,0
31,2014-04-01 05:12:00,40.7893,-73.9709,B02512,4,Tuesday,1,5,12,2014-04-01,05:15:00,-0.14279206424904162,-0.9884180951172319,0.051381860926987155,1,0
32,2014-04-01 05:18:00,40.7747,-73.991,B02512,4,Tuesday,1,5,18,2014-04-01,05:15:00,-0.16248959646139052,-0.9845033572433954,0.06595658131147818,1,0
33,2014-04-01 05:19:00,40.7689,-73.9876,B02512,4,Tuesday,1,5,19,2014-04-01,05:15:00,-0.15907766381143917,-0.9846559125389651,0.07174280994185078,0,0
34,2014-04-01 05:23:00,40.7744,-74.0149,B02512,4,Tuesday,1,5,23,2014-04-01,05:30:00,-0.1859668848772709,-0.9803195755058111,0.06625592508712204,0,0
35,2014-04-01 05:24:00,40.7393,-73.9974,B02512,4,Tuesday,1,5,24,2014-04-01,05:30:00,-0.16828642745582362,-0.9805263912409455,0.10123079775524922,0,0
36,2014-04-01 05:24:00,40.7776,-73.9752,B02512,4,Tuesday,1,5,24,2014-04-01,05:30:00,-0.1469423535810394,-0.9871327420013896,0.06306262278785073,1,0
37,2014-04-01 05:27:00,40.6483,-73.7829,B02512,4,Tuesday,1,5,27,2014-04-01,05:30:00,0.04369126772543317,-0.9805743970535208,0.19121957265841977,3,0
38,2014-04-01 05:34:00,40.6907,-74.1782,B02512,4,Tuesday,1,5,34,2014-04-01,05:30:00,-0.33976475012769375,-0.9285616997583404,0.14944257864667404,4,1
39,2014-04-01 05:36:00,40.7217,-73.9875,B02512,4,Tuesday,1,5,36,2014-04-01,05:30:00,-0.15826260477000836,-0.9802334448161587,0.11872380382744993,0,0
40,2014-04-01 05:36:00,40.7651,-73.9632,B02512,4,Tuesday,1,5,36,2014-04-01,05:30:00,-0.13496921582148164,-0.9879666763634112,0.07553249086299847,1,0
41,2014-04-01 05:40:00,40.7437,-73.9985,B02512,4,Tuesday,1,5,40,2014-04-01,05:45:00,-0.16943909204357838,-0.9807701055497502,0.09685243490681922,0,0
42,2014-04-01 05:43:00,40.7605,-73.978,B02512,4,Tuesday,1,5,43,2014-04-01,05:45:00,-0.14952210603714017,-0.9855070573912191,0.08011853492368967,0,0
43,2014-04-01 05:44:00,40.743,-74.0301,B02512,4,Tuesday,1,5,44,2014-04-01,05:45:00,-0.20032798343039504,-0.9748604352386282,0.09754912024751272,0,0
