,Date/Time,Lat,Lon,Base,month,weekday,day,hour,minute,date,binned_time,x,y,z,cluster_kmeans,cluster_db
996,2014-04-01 23:00:00,40.7051,-73.9205,B02512,4,Tuesday,1,23,0,2014-04-01,23:00:00,-0.0920851316802052,-0.9865313914435987,0.13518928293247381,0,0
997,2014-04-01 23:01:00,40.7426,-74.0042,B02512,4,Tuesday,1,23,1,2014-04-01,23:00:00,-0.1750078579392222,-0.9796829052032802,0.09794720471757173,1,0
998,2014-04-01 23:01:00,40.7554,-73.9702,B02512,4,Tuesday,1,23,1,2014-04-01,23:00:00,-0.14177069668661502,-0.9862260624095447,0.08520107619717512,1,0
999,2014-04-01 23:01:00,40.7173,-74.0097,B02512,4,Tuesday,1,23,1,2014-04-01,23:00:00,-0.17988657034271185,-0.975955582670636,0.12309152068422968,0,0
1000,2014-04-01 23:06:00,40.7649,-73.9725,B02512,4,Tuesday,1,23,6,2014-04-01,23:00:00,-0.1441491500207798,-0.9866537888952802,0.07573191801925111,1,0
1001,2014-04-01 23:17:00,40.7617,-73.9788,B02512,4,Tuesday,1,23,17,2014-04-01,23:15:00,-0.15032485331528517,-0.9854814577129045,0.07892233511362251,1,0
1002,2014-04-01 23:24:00,40.7553,-73.9913,B02512,4,Tuesday,1,23,24,2014-04-01,23:30:00,-0.16254557406818138,-0.9830069810829242,0.08530071214873194,1,0
1003,2014-04-01 23:24:00,40.7386,-73.9883,B02512,4,Tuesday,1,23,24,2014-04-01,23:30:00,-0.1593454029725089,-0.9819469910058872,0.10192717697460539,1,0
1004,2014-04-01 23:38:00,40.7238,-73.9853,B02512,4,Tuesday,1,23,38,2014-04-01,23:45:00,-0.1561445631991068,-0.9808233071831374,0.11663839620679342,0,0
1005,2014-04-01 23:38:00,40.7637,-73.9734,B02512,4,Tuesday,1,23,38,2014-04-01,23:45:00,-0.1450237568222736,-0.9864330330059771,0.07692841706276644,1,0
1006,2014-04-01 23:40:00,40.7412,-73.9883,B02512,4,Tuesday,1,23,40,2014-04-01,23:45:00,-0.15938731364979106,-0.9822052605428837,0.09934037653134303,1,0
1007,2014-04-01 23:44:00,40.727,-74.0057,B02512,4,Tuesday,1,23,44,2014-04-01,23:45:00,-0.17618476671043695,-0.9777964188221465,0.11345964620857234,0,0
1008,2014-04-01 23:45:00,40.7231,-73.9987,B02512,4,Tuesday,1,23,45,2014-04-01,23:45:00,-0.16925922666325988,-0.9785622836183904,0.11733358968733636,0,0
1009,2014-04-01 23:49:00,40.7661,-73.9693,B02512,4,Tuesday,1,23,49,2014-04-01,23:45:00,-0.14100387366132816,-0.9871992682267164,0.07453530992177981,1,0
1010,2014-04-01 23:54:00,40.761,-73.9768,B02512,4,Tuesday,1,23,54,2014-04-01,00:00:00,-0.1483453331851095,-0.9857252642909226,0.07962013225805122,1,0
